T_TargetID,T_UTCTime,Long,Lat,T_Longitude,T_Latitude,T_Speed,T_Heading,T_Alarm,T_Status,T_Info,T_Cost,T_AsynFlag,T_RecordTime
MMC8000GPSANDASYN051113-23643-00000000,1388505233,114.260375,30.626946,114260375,30626946,2.076111,90.91,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-23405-00000000,1388505233,114.406703,30.49999,114406703,30499990,0,0,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-22169-00000000,1388505233,114.354966,30.578418,114354966,30578418,16.665417,4.31,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-23845-00000000,1388505233,114.303066,30.61568,114303066,30615680,6.855278,287.74,0,0,,0,GPS,1388505233
MMC8000GPSANDASYN051113-23401-00000000,1388505233,114.33321,30.550903,114333210,30550903,15.365278,22.88,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-29663-00000000,1388505233,114.270011,30.54774,114270011,30547740,8.253056,265.81,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-24424-00000000,1388505233,114.24661,30.572258,114246610,30572258,7.600417,64.15,0,0,,0,GPS,1388505233
MMC8000GPSANDASYN051113-16647-00000000,1388505233,0,0,0,0,0,0,0,1,,0,GPS,1388505233
MMC8000GPSANDASYN051113-23629-00000000,1388505233,114.312466,30.551598,114312466,30551598,16.655138,352.68,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-22015-00000000,1388505233,114.236058,30.624876,114236058,30624876,8.515139,327.5,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-40400-00000000,1388505232,114.260283,30.556198,114260283,30556198,7.466806,150.79,0,262144,,0,GPS,1388505232
MMC8000GPSANDASYN051113-23409-00000000,1388505232,114.325358,30.6017,114325358,30601700,15.298472,306.51,0,0,,0,GPS,1388505232
MMC8000GPSANDASYN051113-22066-00000000,1388505232,114.340775,30.547865,114340775,30547865,0,0,0,0,,0,GPS,1388505232
MMC8000GPSANDASYN051113-17464-00000000,1388505232,114.311426,30.536075,114311426,30536075,18.371529,192.51,0,262144,,0,GPS,1388505232
MMC8000GPSANDASYN051113-22132-00000000,1388505232,114.25544,30.594858,114255440,30594858,0,0,0,262144,,0,GPS,1388505232
MMC8000GPSANDASYN051113-24152-00000000,1388505232,0,0,0,0,0,0,0,262145,,0,GPS,1388505232
MMC8000GPSANDASYN051113-23977-00000000,1388505232,114.330886,30.518326,114330886,30518326,9.131805,231.15,0,0,,0,GPS,1388505232
MMC8000GPSANDASYN051113-24060-00000000,1388505232,114.330811,30.497326,114330811,30497326,10.190416,285.15,0,0,,0,GPS,1388505232
MMC8000GPSANDASYN051113-23409-00000000,1388505231,114.330655,30.598036,114330655,30598036,14.486527,309.39,0,0,,0,GPS,1388505231
MMC8000GPSANDASYN051113-23041-00000000,1388505231,114.275926,30.598681,114275926,30598681,9.172916,313.63,0,262144,,0,GPS,1388505231
MMC8000GPSANDASYN051113-29539-00000000,1388505231,114.226673,30.588473,114226673,30588473,7.559306,36.9,0,262144,,0,GPS,1388505231
MMC8000GPSANDASYN051113-24402-00000000,1388505231,114.301413,30.653463,114301413,30653463,18.340694,65.64,0,0,,0,GPS,1388505231
MMC8000GPSANDASYN051113-17464-00000000,1388505231,114.312821,30.541943,114312821,30541943,17.652082,191.57,0,262144,,0,GPS,1388505231
MMC8000GPSANDASYN051113-24820-00000000,1388505231,114.162718,30.495256,114162718,30495256,16.506111,284.96,0,262144,,0,GPS,1388505231
MMC8000GPSANDASYN051113-21058-00000000,1388505230,114.314215,30.522426,114314215,30522426,7.528472,351.87,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-24985-00000000,1388505230,0,0,0,0,0,0,0,1,,0,GPS,1388505230
MMC8000GPSANDASYN051113-23665-00000000,1388505230,114.24517,30.578926,114245170,30578926,6.896389,55.8,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-22976-00000000,1388505230,114.276205,30.617171,114276205,30617171,7.929306,284.28,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-22712-00000000,1388505230,114.334381,30.58874,114334381,30588740,3.28375,51.84,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-24211-00000000,1388505230,0,0,0,0,0,0,0,262145,,0,GPS,1388505230
MMC8000GPSANDASYN051113-24204-00000000,1388505230,114.236345,30.57802,114236345,30578020,0,0,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-24754-00000000,1388505230,114.276185,30.46744,114276185,30467440,26.490973,281.64,0,0,,0,GPS,1388505230
MMC8000GPSANDASYN051113-22103-00000000,1388505230,114.241575,30.627181,114241575,30627181,1.397778,341.06,0,262144,,0,GPS,1388505230
MMC8000GPSANDASYN051113-23548-00000000,1388505230,114.296588,30.60241,114296588,30602410,0,0,0,0,,0,GPS,1388505230
MMC8000GPSANDASYN051113-23665-00000000,1388505229,114.241853,30.577698,114241853,30577698,12.096945,91.99,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-21502-00000000,1388505229,0,0,0,0,0,0,0,262145,,0,GPS,1388505229
MMC8000GPSANDASYN051113-16885-00000000,1388505229,114.326503,30.519683,114326503,30519683,12.667361,286.56,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-16672-00000000,1388505229,114.274453,30.586433,114274453,30586433,15.945972,72.31,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-24394-00000000,1388505229,114.282993,30.579531,114282993,30579531,0,0,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-23881-00000000,1388505229,114.20502,30.546731,114205020,30546731,0,0,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-40378-00000000,1388505229,114.289248,30.572438,114289248,30572438,1.964597,212.42,0,262144,,0,GPS,1388505229
MMC8000GPSANDASYN051113-24523-00000000,1388505229,114.281148,30.605783,114281148,30605783,0,0,0,0,,0,GPS,1388505229
MMC8000GPSANDASYN051113-24750-00000000,1388505229,0,0,0,0,0,0,0,1,,0,GPS,1388505229
MMC8000GPSANDASYN051113-23236-00000000,1388505228,0,0,0,0,0,0,0,262145,,0,GPS,1388505228
MMC8000GPSANDASYN051113-23753-00000000,1388505228,114.27436,30.614998,114274360,30614998,9.25,155.13,0,262144,,0,GPS,1388505228
MMC8000GPSANDASYN051113-24093-00000000,1388505228,114.291903,30.649156,114291903,30649156,16.721945,59.19,0,0,,0,GPS,1388505228
MMC8000GPSANDASYN051113-24882-00000000,1388505228,114.196691,30.6274,114196691,30627400,0,0,0,0,,0,GPS,1388505228
MMC8000GPSANDASYN051113-17332-00000000,1388505228,114.615528,30.790025,114615528,30790025,0,0,0,262144,,0,GPS,1388505228
MMC8000GPSANDASYN051113-40385-00000000,1388505228,114.330593,30.517815,114330593,30517815,6.079306,138.67,0,262144,,0,GPS,1388505228
MMC8000GPSANDASYN051113-22888-00000000,1388505228,114.39934,30.432805,114399340,30432805,14.188472,196.05,0,262144,,0,GPS,1388505228
MMC8000GPSANDASYN051113-23812-00000000,1388505228,114.279995,30.60898,114279995,30608980,0,0,0,262144,,0,GPS,1388505228
MMC8000GPSANDASYN051113-23805-00000000,1388505228,114.41524,30.455598,114415240,30455598,15.432083,178.75,0,0,,0,GPS,1388505228
MMC8000GPSANDASYN051113-23357-00000000,1388505227,114.21608,30.561135,114216080,30561135,9.861527,105.34,0,262144,,0,GPS,1388505227
MMC8000GPSANDASYN051113-22888-00000000,1388505227,114.399226,30.437078,114399226,30437078,13.124723,147.63,0,262144,,0,GPS,1388505227
MMC8000GPSANDASYN051113-22583-00000000,1388505227,114.316488,30.541136,114316488,30541136,13.546111,121.45,0,262144,,0,GPS,1388505227
MMC8000GPSANDASYN051113-24860-00000000,1388505227,114.304998,30.526093,114304998,30526093,10.210972,29.74,0,262144,,0,GPS,1388505227
MMC8000GPSANDASYN051113-23522-00000000,1388505226,114.303668,30.54302,114303668,30543020,12.549167,277.75,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-24695-00000000,1388505226,114.34918,30.622525,114349180,30622525,18.26875,310.21,0,262144,,0,GPS,1388505226
MMC8000GPSANDASYN051113-22558-00000000,1388505226,0,0,0,0,0,0,0,1,,0,GPS,1388505226
MMC8000GPSANDASYN051113-24659-00000000,1388505226,114.294685,30.547525,114294685,30547525,12.271667,110.24,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-40158-00000000,1388505226,114.390211,30.48479,114390211,30484790,9.373333,0.87,0,262144,,0,GPS,1388505226
MMC8000GPSANDASYN051113-23647-00000000,1388505226,0,0,0,0,0,0,0,262145,,0,GPS,1388505226
MMC8000GPSANDASYN051113-24581-00000000,1388505226,114.383856,30.507283,114383856,30507283,13.397083,89.76,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-24042-00000000,1388505226,114.156155,30.493093,114156155,30493093,15.164861,35.61,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-23849-00000000,1388505226,114.371053,30.4612,114371053,30461200,0,0,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-21715-00000000,1388505226,114.297926,30.591378,114297926,30591378,7.811111,295.28,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-40466-00000000,1388505226,114.440906,30.511623,114440906,30511623,3.083333,61.78,0,262144,,0,GPS,1388505226
MMC8000GPSANDASYN051113-22136-00000000,1388505226,114.26307,30.571308,114263070,30571308,0,0,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-23562-00000000,1388505226,114.2843,30.590135,114284300,30590135,0,0,0,0,,0,GPS,1388505226
MMC8000GPSANDASYN051113-23232-00000000,1388505225,114.21871,30.556286,114218710,30556286,9.7125,118.18,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-22617-00000000,1388505225,114.326783,30.487346,114326783,30487346,0,0,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-47007-00000000,1388505225,114.224573,30.604305,114224573,30604305,22.169167,26.19,0,262144,,0,GPS,1388505225
MMC8000GPSANDASYN051113-23016-00000000,1388505225,114.291791,30.596468,114291791,30596468,0,0,0,262144,,0,GPS,1388505225
MMC8000GPSANDASYN051113-24303-00000000,1388505225,114.315926,30.541375,114315926,30541375,0,0,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-23393-00000000,1388505225,114.149123,30.561391,114149123,30561391,17.461945,85.14,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-17545-00000000,1388505225,114.201708,30.565735,114201708,30565735,11.655,291.46,0,262144,,0,GPS,1388505225
MMC8000GPSANDASYN051113-23793-00000000,1388505225,114.202725,30.560263,114202725,30560263,4.362916,191.28,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-24468-00000000,1388505225,114.23333,30.566121,114233330,30566121,14.404305,121.86,0,262144,,0,GPS,1388505225
MMC8000GPSANDASYN051113-22066-00000000,1388505225,114.340765,30.547863,114340765,30547863,0.955833,79.97,0,0,,0,GPS,1388505225
MMC8000GPSANDASYN051113-17406-00000000,1388505224,114.163098,30.586481,114163098,30586481,0,0,0,262144,,0,GPS,1388505224
MMC8000GPSANDASYN051113-24420-00000000,1388505224,114.363945,30.516516,114363945,30516516,4.270417,86.57,0,0,,0,GPS,1388505224
MMC8000GPSANDASYN051113-23500-00000000,1388505224,114.261358,30.582958,114261358,30582958,4.465694,301.52,0,262144,,0,GPS,1388505224
MMC8000GPSANDASYN051113-23683-00000000,1388505224,114.129691,30.620273,114129691,30620273,14.455694,276.83,0,262145,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22855-00000000,1388505224,114.242315,30.545671,114242315,30545671,12.271667,18.16,0,0,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22415-00000000,1388505224,114.312495,30.54015,114312495,30540150,13.741389,191.06,0,0,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22048-00000000,1388505224,114.357953,30.52558,114357953,30525580,1.11,339.02,0,0,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22932-00000000,1388505224,114.260561,30.596815,114260561,30596815,0,0,0,262144,,0,GPS,1388505224
MMC8000GPSANDASYN051113-21443-00000000,1388505224,114.279146,30.625695,114279146,30625695,4.100833,141.05,0,262145,,0,GPS,1388505224
MMC8000GPSANDASYN051113-10319-00000000,1388505224,114.3547,30.558943,114354700,30558943,16.331388,15.49,0,262144,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22572-00000000,1388505224,114.323793,30.3581,114323793,30358100,5.2725,0.47,0,0,,0,GPS,1388505224
MMC8000GPSANDASYN051113-22943-00000000,1388505223,114.362636,30.615588,114362636,30615588,13.165833,326.69,0,262144,,0,GPS,1388505223
MMC8000GPSANDASYN051113-23045-00000000,1388505223,114.279166,30.62553,114279166,30625530,5.390695,162.3,0,1,,0,GPS,1388505223
MMC8000GPSANDASYN051113-24666-00000000,1388505223,114.303373,30.523985,114303373,30523985,9.769028,44.91,0,0,,0,GPS,1388505223
MMC8000GPSANDASYN051113-40341-00000000,1388505223,0,0,0,0,0,0,0,1,,0,GPS,1388505223
MMC8000GPSANDASYN051113-40323-00000000,1388505223,114.174341,30.51882,114174341,30518820,13.7825,36.45,0,262144,,0,GPS,1388505223
MMC8000GPSANDASYN051113-22639-00000000,1388505223,114.325655,30.536783,114325655,30536783,0,0,0,0,,0,GPS,1388505223
MMC8000GPSANDASYN051113-21234-00000000,1388505222,114.393413,30.509311,114393413,30509311,0,0,0,262144,,0,GPS,1388505222
MMC8000GPSANDASYN051113-22682-00000000,1388505222,0,0,0,0,0,0,0,1,,0,GPS,1388505222
MMC8000GPSANDASYN051113-22785-00000000,1388505222,114.336108,30.532515,114336108,30532515,9.275695,111.05,0,0,,0,GPS,1388505222
MMC8000GPSANDASYN051113-24134-00000000,1388505222,114.360273,30.58383,114360273,30583830,13.119583,218.34,0,262144,,0,GPS,1388505222
MMC8000GPSANDASYN051113-40400-00000000,1388505222,114.260221,30.5565,114260221,30556500,7.692917,201.05,0,262144,,0,GPS,1388505222
MMC8000GPSANDASYN051113-24031-00000000,1388505222,0,0,0,0,0,0,0,262145,,0,GPS,1388505222
MMC8000GPSANDASYN051113-21553-00000000,1388505222,114.225681,30.642843,114225681,30642843,0,0,0,0,,0,GPS,1388505222
MMC8000GPSANDASYN051113-21267-00000000,1388505222,114.259195,30.552078,114259195,30552078,11.084583,89.62,0,0,,0,GPS,1388505222
MMC8000GPSANDASYN051113-24347-00000000,1388505222,0,0,0,0,0,0,0,1,,0,GPS,1388505222
MMC8000GPSANDASYN051113-24963-00000000,1388505222,114.281373,30.610245,114281373,30610245,11.79375,210.41,0,262144,,0,GPS,1388505222
MMC8000GPSANDASYN051113-23063-00000000,1388505221,114.312946,30.627035,114312946,30627035,11.860556,210.26,0,0,,0,GPS,1388505221
MMC8000GPSANDASYN051113-22088-00000000,1388505221,114.412288,30.509366,114412288,30509366,17.071388,96.4,0,262144,,0,GPS,1388505221
MMC8000GPSANDASYN051113-23841-00000000,1388505221,114.308328,30.61246,114308328,30612460,13.7825,124.24,0,0,,0,GPS,1388505221
MMC8000GPSANDASYN051113-17714-00000000,1388505221,114.352838,30.615106,114352838,30615106,3.710278,220.05,0,0,,0,GPS,1388505221
MMC8000GPSANDASYN051113-40338-00000000,1388505220,114.288466,30.639361,114288466,30639361,6.187222,63.43,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-22756-00000000,1388505220,114.322005,30.586251,114322005,30586251,17.71375,216.03,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-23409-00000000,1388505220,114.335623,30.594301,114335623,30594301,14.722917,311.49,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-24383-00000000,1388505220,114.342743,30.509653,114342743,30509653,22.52375,24.89,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-23944-00000000,1388505220,114.426308,30.423023,114426308,30423023,0,0,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-17974-00000000,1388505220,114.36162,30.482846,114361620,30482846,18.016945,248.47,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-23841-00000000,1388505220,114.302161,30.610191,114302161,30610191,0,0,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-21627-00000000,1388505220,114.294728,30.613705,114294728,30613705,12.559444,152.81,0,262144,,0,GPS,1388505220
MMC8000GPSANDASYN051113-22613-00000000,1388505220,114.309163,30.526246,114309163,30526246,13.952084,315.29,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-21946-00000000,1388505220,114.20282,30.559698,114202820,30559698,9.763889,19.87,0,0,,0,GPS,1388505220
MMC8000GPSANDASYN051113-23908-00000000,1388505219,0,0,0,0,0,0,0,1,,0,GPS,1388505219
MMC8000GPSANDASYN051113-23409-00000000,1388505219,114.341158,30.59011,114341158,30590110,20.262638,311.27,0,0,,0,GPS,1388505219
MMC8000GPSANDASYN051113-24181-00000000,1388505219,114.200796,30.566105,114200796,30566105,0,0,0,262144,,0,GPS,1388505219
MMC8000GPSANDASYN051113-30346-00000000,1388505219,114.391923,30.497261,114391923,30497261,1.978472,180.34,0,262144,,0,GPS,1388505219
MMC8000GPSANDASYN051113-23841-00000000,1388505219,114.301628,30.609475,114301628,30609475,14.450556,30.34,0,0,,0,GPS,1388505219
MMC8000GPSANDASYN051113-17974-00000000,1388505219,114.368645,30.484155,114368645,30484155,18.669584,275.75,0,0,,0,GPS,1388505219
MMC8000GPSANDASYN051113-21315-00000000,1388505218,0,0,0,0,0,0,0,262145,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22844-00000000,1388505218,114.293196,30.544485,114293196,30544485,0,0,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-40370-00000000,1388505218,114.381665,30.632631,114381665,30632631,11.038333,176.29,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-24758-00000000,1388505218,114.312888,30.444153,114312888,30444153,15.072361,144.96,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-40279-00000000,1388505218,114.362343,30.517308,114362343,30517308,0.010278,0,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22767-00000000,1388505218,114.39737,30.478351,114397370,30478351,10.503889,2.22,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22338-00000000,1388505218,114.358233,30.525163,114358233,30525163,16.1875,310.43,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-21652-00000000,1388505218,114.225628,30.579998,114225628,30579998,0,0,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22183-00000000,1388505218,114.324725,30.536855,114324725,30536855,11.223333,123.61,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-23537-00000000,1388505218,114.280696,30.626093,114280696,30626093,10.411389,19.38,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22099-00000000,1388505218,114.336698,30.528333,114336698,30528333,12.713611,22.01,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-24174-00000000,1388505218,114.400776,30.527265,114400776,30527265,0,0,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-40341-00000000,1388505218,114.312693,30.526806,114312693,30526806,4.394778,296.46,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-17479-00000000,1388505218,114.260656,30.555001,114260656,30555001,10.159583,358.02,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-22264-00000000,1388505218,114.275713,30.576113,114275713,30576113,9.152361,244.13,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-24262-00000000,1388505218,114.24148,30.567121,114241480,30567121,0.025694,288.46,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-23409-00000000,1388505218,114.347575,30.585308,114347575,30585308,19.255417,307.46,0,0,,0,GPS,1388505218
MMC8000GPSANDASYN051113-23229-00000000,1388505218,114.307858,30.542861,114307858,30542861,13.469027,89.21,0,262144,,0,GPS,1388505218
MMC8000GPSANDASYN051113-21993-00000000,1388505217,114.312538,30.57551,114312538,30575510,16.192638,219.15,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-22352-00000000,1388505217,114.263311,30.571955,114263311,30571955,0,0,0,262144,,0,GPS,1388505217
MMC8000GPSANDASYN051113-40161-00000000,1388505217,114.332521,30.505786,114332521,30505786,14.985,26.48,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-22503-00000000,1388505217,114.414951,30.463916,114414951,30463916,14.049723,358.64,0,262144,,0,GPS,1388505217
MMC8000GPSANDASYN051113-40400-00000000,1388505217,114.260425,30.55679,114260425,30556790,8.9725,200.06,0,262144,,0,GPS,1388505217
MMC8000GPSANDASYN051113-23207-00000000,1388505217,114.41751,30.50188,114417510,30501880,6.557222,6,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-24082-00000000,1388505217,114.509993,30.491611,114509993,30491611,15.637639,270.44,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-23492-00000000,1388505217,114.2992,30.620026,114299200,30620026,14.656111,34.62,0,262144,,0,GPS,1388505217
MMC8000GPSANDASYN051113-24123-00000000,1388505217,114.29646,30.546363,114296460,30546363,13.304584,150.38,0,262144,,0,GPS,1388505217
MMC8000GPSANDASYN051113-17974-00000000,1388505217,114.375893,30.482141,114375893,30482141,16.716806,282.86,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-22642-00000000,1388505217,114.313465,30.627396,114313465,30627396,13.45875,32.49,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-23229-00000000,1388505217,0,0,0,0,0,0,0,262145,,0,GPS,1388505217
MMC8000GPSANDASYN051113-23409-00000000,1388505217,114.357013,30.580525,114357013,30580525,13.18125,219.54,0,0,,0,GPS,1388505217
MMC8000GPSANDASYN051113-17406-00000000,1388505216,114.163321,30.586411,114163321,30586411,3.926111,290.24,0,0,,0,GPS,1388505216
MMC8000GPSANDASYN051113-24435-00000000,1388505216,114.309261,30.61204,114309261,30612040,17.76,124.75,0,0,,0,GPS,1388505216
